id,message,from_id,reply_to,year,month,day,hour,minute,second
425646,"دوار يتسهار سالك تماما 
حركة سير طبيعية من كل الجهات 
وتواجد للجيش جنب الجدار",1278989564,-1,2023,3,15,11,43,29
425647,حوارة سالكة حركة سير طبيعية,1278989564,-1,2023,3,15,11,43,45
425648,ازمة باتجاه دوار عينابوس,1278989564,-1,2023,3,15,11,44,34
425649,شو وضع عناب ؟,5199578556,-1,2023,3,15,11,46,53
425650,دوار بيتا سالك,1278989564,-1,2023,3,15,11,49,25
425651,نزول باتجاه دوار بيتا حركة سير طبيعية,1278989564,-1,2023,3,15,11,49,58
425652,طلوع زعترة سالك تماما بالاتجاهين,1278989564,-1,2023,3,15,11,50,41
425653,دير شوف باتجاه طولكرم فاتحة يا شباب؟,5891186073,-1,2023,3,15,11,51,14
425654,فاتحة,1278989564,425653,2023,3,15,11,51,24
425655,شباب شو وضع حاجز حوارة,5245198349,-1,2023,3,15,11,51,58
425656,سالك,1278989564,425655,2023,3,15,11,52,10
425657,صره يا شباب؟,5311777297,-1,2023,3,15,11,52,42
425658,زعترة سالكة وفاضية بكل الجهات,1278989564,-1,2023,3,15,11,53,49
425659,سالك,1278989564,425657,2023,3,15,11,53,52
425660,شكرا,5311777297,425659,2023,3,15,11,54,0
425661,"خط ارئيل باتجاه زعترة ازمة شاحنات 
بينهم سيارة شرطة تويوتا سودا تتجاوزوش",1278989564,-1,2023,3,15,11,56,19
425662,⭕️دوار ارئيل سالك تماما,1278989564,-1,2023,3,15,12,0,51
425663,شباب شافي شامرون سالك ولا كيف ؟؟,5127523265,-1,2023,3,15,12,1,18
425664,سالك,5188891191,425649,2023,3,15,12,2,1
425665,هاي الصوره احلا. طريق السلامه اخي هيني عندكم 😉,1827882971,425664,2023,3,15,12,3,25
425666,"رمزونات حارس الي فوق سالكات وفاضيات 
والي تحت سالكات",1278989564,-1,2023,3,15,12,4,9
425667,شباب طريق قلقيلية نابلس,5286868141,-1,2023,3,15,12,8,30
425668,مفرق جيت نعف شرطة وجيش,1191533243,425667,2023,3,15,12,14,44
425669,شو وضع صره شباب لو سمحتو,6025033310,-1,2023,3,15,12,16,43
425670,صرة كيف يا جماعة,1680814698,-1,2023,3,15,12,16,55
425671,,982911131,-1,2023,3,15,12,18,21
425672,مفرق صرة أزمة خانقة,982911131,425671,2023,3,15,12,18,40
425673,الحاجز سالك,1827882971,425670,2023,3,15,12,19,51
425674,مفرق جيت كيف؟,1680814698,425673,2023,3,15,12,20,20
425675,ازمه للي طالع من مفرق الطنيب,1827882971,425674,2023,3,15,12,20,35
425676,,5074543458,-1,2023,3,15,12,20,47
425677,جت مأزم,5074543458,-1,2023,3,15,12,20,51
425678,,5059922042,-1,2023,3,15,12,23,40
425679,الجيش عمفرق صره,2130716031,-1,2023,3,15,12,24,31
425680,صرة سالك مع تواجد للجيش عند مكان ارتقاء الشهداء ، ايضا تواجد للجيش على مفرق الطنيب,1742579586,-1,2023,3,15,12,24,38
425681,د,6194593320,-1,2023,3,15,12,24,41
425682,الجيش علمفرق,2130716031,425669,2023,3,15,12,24,42
425683,,5059922042,425682,2023,3,15,12,25,13
425684,في جبين على مدخل صره مكان ارتقاء الشهداء قبل كم يوم,2130716031,425683,2023,3,15,12,25,53
425685,بس مش عاملين اشي صافين ونازلين,2130716031,-1,2023,3,15,12,26,8
425686,وين الشهداء؟؟,5188891191,425680,2023,3,15,12,26,14
425687,,5059922042,425685,2023,3,15,12,26,34
425688,على مدخل صره,2130716031,425686,2023,3,15,12,26,35
425689,اها انا بحكي فوق على مدخل صره هسا مرقت من هناك,2130716031,425687,2023,3,15,12,27,4
425690,"الطريق من ترمسعيا لغاية إشارات عوفرا سالكة ونظيفه
بوابة عين يبرود فاتحه بالوقت الحالي",5188891191,-1,2023,3,15,12,28,52
425691,شو وضع يتسهار,2007483309,-1,2023,3,15,12,30,33
425692,تحت جيت للي متجه نحو طولكرم او دير شرف,5948408348,-1,2023,3,15,12,30,34
425693,ازمة,5948408348,-1,2023,3,15,12,30,37
425694,خانقة,5948408348,-1,2023,3,15,12,30,51
425695,علمفرق,5948408348,-1,2023,3,15,12,30,52
425696,سالك,5948408348,425691,2023,3,15,12,30,54
425697,شو وضع بيت ايل اللي طالع من رام الله؟؟,724275720,-1,2023,3,15,12,31,6
425698,حركه سير ماشيه,1827882971,425697,2023,3,15,12,31,50
425699,الي استشهدو من 3 ايام اخي,1827882971,425686,2023,3,15,12,32,10
425700,في صرة,5997618612,-1,2023,3,15,12,33,8
425701,,5619574837,-1,2023,3,15,12,33,30
425702,,5619574837,-1,2023,3,15,12,34,45
425703,👍,724275720,425698,2023,3,15,12,36,25
425704,صرة؟,2101356953,-1,2023,3,15,12,38,40
425705,صرة سالك على الجهتين,2015611174,-1,2023,3,15,12,40,46
425706,,5599627517,-1,2023,3,15,12,41,44
425707,,5416089681,-1,2023,3,15,12,41,58
425708,بس في جيش ودفاع مدني اسرائيلي عند النقطة الي فوق المحسوم بس بحكوش مع حدا,2015611174,-1,2023,3,15,12,42,2
425709,,5599627517,425705,2023,3,15,12,42,50
425710,,5599627517,425706,2023,3,15,12,43,37
425711,,2015611174,425709,2023,3,15,12,45,44
425712,كيف   حاجز بيت ايل؟,5546856232,-1,2023,3,15,12,45,55
425713,حواره ازمه عل طالع من نابلس ؟؟؟؟؟؟,1861886110,-1,2023,3,15,12,47,58
425714,هو بقصد الحاجز لما حكى صره سالك,1827882971,425709,2023,3,15,12,49,39
425715,مشتاقلك,1827882971,425711,2023,3,15,12,49,45
425716,شرطه على رمزونات حارس,1225976017,-1,2023,3,15,12,50,28
425717,مش قدي والله,2015611174,425715,2023,3,15,12,51,30
425718,مرحبا طريق من قلقيليه ل جنين كيف يا اخوان,802215229,-1,2023,3,15,12,54,43
425719,حاليا سالكه توكل عالله بس عند مفرق جيت ازمه وتوكل على الله,1827882971,425718,2023,3,15,12,55,35
425720,شكرا الك,802215229,425719,2023,3,15,12,56,0
425721,شافي شامرون حاجزين سيارة باسات وبفتشو فيها,2015611174,-1,2023,3,15,12,56,46
425722,بوابة عين يبرد؟,5477688786,-1,2023,3,15,12,59,47
425723,حومش كيف,5266563748,-1,2023,3,15,12,59,59
425724,زعترا سالك؟؟؟؟,1621300345,-1,2023,3,15,13,0,25
425725,بوابة مآدما يا شباب شو وضعها,5727236696,-1,2023,3,15,13,0,34
425726,جنين- نابلس عن دير شرف كيف شباب؟,1726523389,-1,2023,3,15,13,3,8
425727,شو وضع بيت ايل ؟,5726422755,-1,2023,3,15,13,4,26
425728,حوارة زعترة كيف,748352392,-1,2023,3,15,13,4,37
425729,؟؟؟,748352392,-1,2023,3,15,13,5,39
425730,حومش تمام,5266563748,-1,2023,3,15,13,5,47
425731,مين افضل بيت ايل ولا الجلزون,5707729447,-1,2023,3,15,13,6,9
425732,؟,748352392,425728,2023,3,15,13,6,40
425733,بوابة عين يبرود فاتحة؟,5574108486,-1,2023,3,15,13,8,50
425734,سيارة شرطة ع عيون الحرامية,5836021623,-1,2023,3,15,13,10,17
425735,بوابة مآدما حدا بعرف عنها اشي,5727236696,-1,2023,3,15,13,12,12
425736,طريق جبع حزمة شو وصعها؟؟,5571024512,-1,2023,3,15,13,13,19
425737,شو وضع زعتره,5754976925,-1,2023,3,15,13,14,17
425738,حوارة سالكه ؟؟,1892858696,-1,2023,3,15,13,14,40
425739,فاتحه,1827882971,425733,2023,3,15,13,14,50
425740,حركه سير قويه ماشيه,1827882971,425738,2023,3,15,13,14,58
425741,سالك,1827882971,425737,2023,3,15,13,15,3
425742,صره,2014495201,-1,2023,3,15,13,16,0
425743,زعترة ع داخل نابلس ازمة ل مفرق ارائيل,5290992410,-1,2023,3,15,13,16,2
425744,صره؟,2014495201,-1,2023,3,15,13,16,7
425745,حركه سير قويه ماشيه للجهتين والاكتر الي طالع,1827882971,425727,2023,3,15,13,16,24
425746,حاليا حاجز صره سالك للجهتين,1827882971,425744,2023,3,15,13,16,38
425747,شكراا,2014495201,425746,2023,3,15,13,16,58
425748,حاجز زعترة الافضل من قبلان يتما,5290992410,-1,2023,3,15,13,17,19
425749,ليش مسكر ؟,1571876102,425748,2023,3,15,13,18,4
425750,ازمة زعترة,1822556021,-1,2023,3,15,13,18,30
425751,زعترة ازمة,724275720,-1,2023,3,15,13,18,46
425752,لا بس ازمة,5290992410,425749,2023,3,15,13,20,12
425753,حومش سالكة,1908515207,-1,2023,3,15,13,20,23
425754,حومش في عليها اشي؟,1908515207,-1,2023,3,15,13,20,36
425755,سلام عليكم طريق عمانويل فاتحة ياشباب ؟ ولا عالمعرجات,1580524851,-1,2023,3,15,13,21,13
425756,"العيزرية بداية ازمه للرايح على الجنوب
وحركة سير قوية للنازل بتجاه الشمال

الكونتينر زاطم من الثلاث جهات للي رايح على جنوب تفتيش وتدقيق هويات للداخل. 

 الخارج عادي بس في ازمه من المتجاوزين",5188891191,-1,2023,3,15,13,21,47
425757,اي معرجات؟؟,1827882971,425755,2023,3,15,13,24,57
425758,معرجات اريحا,1580524851,-1,2023,3,15,13,25,36
425760,"الشبح إذا ضربت فأوجع فإن العاقبة واحدة. [5515645443] أعاد توجيه منشور من قناة غير مصرح بها. 
العقوبة: مكتوم 🔇 حتى 16/03/2023 02:27.",5811611567,425759,2023,3,15,13,27,30
425761,,5188891191,-1,2023,3,15,13,27,43
425762,زعترة أزمة مع شرطة,1102155696,-1,2023,3,15,13,28,22
425763,الكنتينر ازمه للخارجين من بيت لحم,5780883287,-1,2023,3,15,13,29,54
425764,يتسهار لصره كيف,1438906797,-1,2023,3,15,13,30,37
425765,عمانوئيل وين ومعرجان اريحا وين صديقي,1827882971,425758,2023,3,15,13,31,13
425766,شو وضع صره يا اخوان,5686902980,-1,2023,3,15,13,31,42
425767,قصدي اي طريق سالك,1580524851,425765,2023,3,15,13,32,14
425768,؟,1580524851,-1,2023,3,15,13,32,16
425769,ماالهم علاقه التنتين يارجل. وين انتا ووين بدك تروح؟؟؟,1827882971,425767,2023,3,15,13,32,36
425770,من زعتره لاريحا شو الطريق اللي سالك ؟,1580524851,-1,2023,3,15,13,33,9
425771,هيني طالع ع زعتره من اريحا,1571876102,425770,2023,3,15,13,33,33
425772,,2085686104,-1,2023,3,15,13,33,34
425773,لهسا سالك بعدني مش واصل زعتره,1571876102,-1,2023,3,15,13,33,52
425774,من اي طريق ؟,1580524851,-1,2023,3,15,13,33,54
425775,قصره,1571876102,-1,2023,3,15,13,34,26
425776,كيف زعترة,921333072,-1,2023,3,15,13,35,11
425777,كيف طريق زعتر حواره في ازمه,6089855484,-1,2023,3,15,13,35,17
425778,دير شرف شو وضعها,5044415362,-1,2023,3,15,13,35,21
425779,مين افضل لزعترة دغري ولا قبلان,5632745632,-1,2023,3,15,13,35,25
425780,,1571876102,-1,2023,3,15,13,36,37
425781,سالك الحمدلله,1571876102,-1,2023,3,15,13,36,38
425782,زعتره,1571876102,-1,2023,3,15,13,36,45
425783,دير شرف فاضي,5408760167,-1,2023,3,15,13,37,6
425784,زعترة ازمة,5061441260,-1,2023,3,15,13,37,58
425785,قبلان افضل؟؟,921333072,425784,2023,3,15,13,38,11
425786,قبلان افضل بكتير وفاضية.,5203409551,-1,2023,3,15,13,38,45
425787,يمكن افضل,5061441260,-1,2023,3,15,13,39,0
425788,انا طلعت من قلقيليه ل لعند دوار دير شرف سالكه ..,802215229,-1,2023,3,15,13,39,43
425789,صرة سالكه بالجهتين,802215229,-1,2023,3,15,13,39,50
425790,,6089855484,-1,2023,3,15,13,40,1
425791,,5061441260,-1,2023,3,15,13,40,28
425792,شو وضع الطريق من ارئيل لزعتره ؟,5211378499,-1,2023,3,15,13,41,16
425793,"مسا الخير يا شباب ،،
قبلان ولااا زعترة",1645962238,-1,2023,3,15,13,41,22
425794,يسعد مساكم شو وضع حوارة شباب؟,5222555196,-1,2023,3,15,13,41,26
425795,فاتحه زعتره,1571876102,-1,2023,3,15,13,41,31
425796,ازمه خفيفه من زعتره لدوار حوارة,1571876102,-1,2023,3,15,13,42,1
425797,بحكوا قبلان افضل,5149713308,425793,2023,3,15,13,42,23
425798,حوارة؟,5222555196,-1,2023,3,15,13,42,56
425799,يعني زعترة ازمة والا سالكه,5149713308,425795,2023,3,15,13,43,10
425800,سالكة انا جاي من جهة اريحا,1571876102,-1,2023,3,15,13,44,15
425801,حركة سير قوية,1571876102,-1,2023,3,15,13,44,15
425802,شباب في اشي على دوار ارئيل؟؟,5211378499,-1,2023,3,15,13,44,43
425803,سالكة من الجهتين,5981995563,425798,2023,3,15,13,44,43
425804,سمعت في حدث؟,5211378499,-1,2023,3,15,13,44,53
425805,حوارة سالكه,5222555196,-1,2023,3,15,13,45,16
425806,؟؟,5222555196,-1,2023,3,15,13,45,16
425807,سالكة,5981995563,425805,2023,3,15,13,45,36
425808,من اريحا لقصره اي طريق سالك ؟ المعرجات ولا البحر الميت ؟,1580524851,425775,2023,3,15,13,45,43
425809,حوارة ازمه خفيفة,1571876102,425798,2023,3,15,13,45,47
425810,انا جيت البحر الميت,1571876102,425808,2023,3,15,13,46,13
425811,شو وضع صرة ؟,6188314433,-1,2023,3,15,13,46,26
425812,سالك بدون مشاكل ؟,1580524851,425810,2023,3,15,13,46,35
425813,سالك فش اشي,1571876102,-1,2023,3,15,13,46,56
425814,تسلم ياغالي,1580524851,425813,2023,3,15,13,47,18
425815,بيت ايل ازمة للي خارج من رام الله,1765380048,-1,2023,3,15,13,48,6
425816,زعترة ازمة,1765380048,-1,2023,3,15,13,48,53
425817,قبلان شالك,1765380048,-1,2023,3,15,13,48,56
425818,سالك,1765380048,-1,2023,3,15,13,48,58
425819,الجلزون سالك,1765380048,-1,2023,3,15,13,57,45
425820,مسا الخير,5641256412,-1,2023,3,15,13,57,47
425821,كيف حزما,5641256412,-1,2023,3,15,13,57,47
425822,مفرق جيت سالك بحملو بالجيب الي قالب,1571876102,-1,2023,3,15,13,59,30
425823,يتسهار وحاجز حواره كيف,1898550155,-1,2023,3,15,13,59,50
425824,حوارة سالكه,1571876102,-1,2023,3,15,14,0,16
425825,؟؟؟,1898550155,425823,2023,3,15,14,1,41
425826,سالك فش اشي,1571876102,-1,2023,3,15,14,1,51
425827,مشكور اخوي,1898550155,425826,2023,3,15,14,2,10
425828,الفندق ،😭😭😭😭😭,5686902980,-1,2023,3,15,14,3,27
425829,"اعوذ بالله منها من طريق 
الي رايح من قلقيلية تجاه نابلس او حوارة 
افضل يروح طريق الكفريات",5686902980,-1,2023,3,15,14,4,3
425830,قبلان ولا زعترة,5939746069,-1,2023,3,15,14,4,15
425831,كيف صرة,712841338,-1,2023,3,15,14,4,22
425832,الازمه بسبب الاشاره,1827882971,425829,2023,3,15,14,4,23
425833,بعرف اشاره خربت الدنيا ما في استيعاب كميه السيارت من عرب ويهود من قلقيلية,5686902980,425832,2023,3,15,14,5,15
425834,,1765380048,-1,2023,3,15,14,5,20
425835,كيف الطريق من طولكرم ل نابلس ؟,6139462463,-1,2023,3,15,14,5,44
425836,نفس المعاناة💔😂,850446754,425828,2023,3,15,14,6,21
425837,قريبا رح اريحكم من الازمه كلها 😂😂😂,1827882971,-1,2023,3,15,14,7,24
425838,.,6139462463,425835,2023,3,15,14,7,36
425839,معاناه اصعب ، كنا نحاشر بالاول اليوم مجبور توقف وكميه السيارات للمستوطنات والعرب كبيره,5686902980,425836,2023,3,15,14,7,36
425840,زعتره ازمه,5211378499,-1,2023,3,15,14,7,49
425841,شو وضع عيون الحرمية ؟؟؟,5113692291,-1,2023,3,15,14,7,50
425842,ازمه خفيفة,5211378499,-1,2023,3,15,14,8,34
425843,اه,850446754,425839,2023,3,15,14,8,37
425844,شو في على الكونتينر ؟,1999084122,-1,2023,3,15,14,8,38
425845,,5211378499,-1,2023,3,15,14,8,57
425846,احنا هيك مبسوطين,1557932670,425837,2023,3,15,14,10,13
425847,ازمة بعيون الحرامية باتجاه سنجل,1765380048,-1,2023,3,15,14,10,13
425848,في شوطة بعيون الحرمية ؟؟؟؟,5113692291,-1,2023,3,15,14,10,23
425849,بدي ابسطكم كمان,1827882971,425846,2023,3,15,14,10,33
425850,تدخلش احنا مبسوطين هيك,1765380048,425837,2023,3,15,14,10,34
425851,لا لا رح اخليكم تكيفو انشالله,1827882971,425850,2023,3,15,14,10,48
425852,صحيح,1557932670,425848,2023,3,15,14,10,54
425853,بعدهم لهس ؟,5113692291,425852,2023,3,15,14,11,48
